,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daystocom,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
1004,1004,1004,2015,Fish in a Tree,['Lynda Mullaly Hunt'],Middle Grade & Children's,0,0.0033333333333333327,0.006666666666666667,0.03666666666666667,0.26666666666666666,0.6866666666666666,4.626666666666667,4.3,61843.0,8190.0,https://www.goodreads.com/book/show/22402972-fish-in-a-tree?from_choice=true,299.0,0399162593,1.0,9.0,9.0,1.0
1005,1005,1005,2015,Echo,['Pam Muñoz Ryan'],Middle Grade & Children's,0,0.0,0.003389830508474576,0.061016949152542375,0.2983050847457627,0.6372881355932203,4.569491525423728,4.08,125755.0,15951.0,https://www.goodreads.com/book/show/22749539-echo?from_choice=true,280.0,0439874025,3.0,7.5,9.0,1.0
1006,1006,1006,2015,The Penderwicks in Spring,['Jeanne Birdsall'],Middle Grade & Children's,0,0.003401360544217687,0.010204081632653059,0.054421768707482984,0.3231292517006803,0.6088435374149661,4.523809523809524,4.21,85397.0,9787.0,https://www.goodreads.com/book/show/22693811-the-penderwicks-in-spring?from_choice=true,252.0,0375870776,2.0,9.0,8.0,1.0
1007,1007,1007,2015,The Evertree,['Marie Lu'],Middle Grade & Children's,0,0.017064846416382253,0.020477815699658702,0.14334470989761092,0.27303754266211605,0.5460750853242321,4.310580204778157,4.19,1074454.0,111993.0,https://www.goodreads.com/book/show/18114578-the-evertree?from_choice=true,245.0,0545535212,8.0,0.8977926587301588,5.0,1.0
1008,1008,1008,2015,The Marvels,['Brian Selznick'],Middle Grade & Children's,0,0.006779661016949152,0.03728813559322034,0.08135593220338982,0.3864406779661017,0.48813559322033895,4.311864406779661,4.06,406990.0,35532.0,https://www.goodreads.com/book/show/23566909-the-marvels?from_choice=true,77.0,0545448689,7.0,0.6196428571428572,3.0,1.0
1009,1009,1009,2015,Rogue Knight,['Brandon Mull'],Middle Grade & Children's,0,0.0,0.02693602693602693,0.16498316498316498,0.3939393939393939,0.4141414141414141,4.195286195286196,4.23,637032.0,37664.0,https://www.goodreads.com/book/show/20759572-rogue-knight?from_choice=true,378.0,1442497033,1.0,5.0,5.0,1.0
1010,1010,1010,2015,The Copper Gauntlet,"['Holly Black', 'Cassandra Clare']",Middle Grade & Children's,0,0.02356902356902357,0.02693602693602693,0.1851851851851852,0.3939393939393939,0.3703703703703704,4.0606060606060606,4.26,6293456.0,352166.0,https://www.goodreads.com/book/show/13612962-the-copper-gauntlet?from_choice=true,91.0,0545522285,5.0,0.675,1.0,2.0
1011,1011,1011,2015,Crenshaw,['Katherine Applegate'],Middle Grade & Children's,0,0.0,0.01689189189189189,0.15878378378378374,0.3851351351351352,0.4391891891891892,4.246621621621622,3.98,434150.0,33855.0,https://www.goodreads.com/book/show/23310699-crenshaw?from_choice=true,70.0,1250043239,0.0,inf,inf,0.0
1012,1012,1012,2015,The Hollow Boy,['Jonathan Stroud'],Middle Grade & Children's,0,0.006535947712418301,0.006535947712418301,0.07516339869281045,0.3986928104575164,0.5130718954248366,4.405228758169935,4.14,385949.0,22544.0,https://www.goodreads.com/book/show/24397043-the-hollow-boy?from_choice=true,77.0,1484709683,0.0,inf,inf,0.0
1013,1013,1013,2015,The Thing About Jellyfish,['Ali Benjamin'],Middle Grade & Children's,0,0.0033444816053511705,0.020066889632107024,0.0903010033444816,0.38461538461538464,0.5016722408026756,4.361204013377926,4.11,27885.0,4510.0,https://www.goodreads.com/book/show/24396876-the-thing-about-jellyfish?from_choice=true,70.0,0316380865,3.0,6.333333333333332,8.0,1.0
1014,1014,1014,2015,Goodbye Stranger,['Rebecca Stead'],Middle Grade & Children's,0,0.006734006734006736,0.020202020202020204,0.09764309764309764,0.3804713804713805,0.494949494949495,4.3367003367003365,4.01,132534.0,18363.0,https://www.goodreads.com/book/show/23615709-goodbye-stranger?from_choice=true,119.0,0385743173,1.0,15.0,15.0,1.0
1015,1015,1015,2015,The Honest Truth,['Dan Gemeinhart'],Middle Grade & Children's,0,0.003355704697986577,0.016778523489932886,0.1342281879194631,0.29194630872483224,0.5536912751677853,4.375838926174497,4.28,19808.0,4465.0,https://www.goodreads.com/book/show/22571259-the-honest-truth?from_choice=true,308.0,0545665736,0.0,inf,inf,0.0
1016,1016,1016,2015,Pioneer Girl: The Annotated Autobiography,"['Laura Ingalls Wilder', 'Pamela Smith Hill']",History & Biography,0,0.010204081632653059,0.017006802721088437,0.15306122448979592,0.35034013605442177,0.4693877551020408,4.2517006802721085,4.19,1092944.0,23988.0,https://www.goodreads.com/book/show/22212838-pioneer-girl?from_choice=true,376.0,0984504176,20.0,0.6071906798618232,1.0,3.0
1017,1017,1017,2015,Ashley's War: The Untold Story of a Team of Women Soldiers on the Special Ops Battlefield,['Gayle Tzemach Lemmon'],History & Biography,0,0.0033444816053511705,0.010033444816053512,0.10367892976588627,0.38461538461538464,0.4983277591973244,4.3645484949832785,3.83,17810.0,2775.0,https://www.goodreads.com/book/show/23019289-ashley-s-war?from_choice=true,224.0,006233381X,4.0,7.458333333333334,15.0,3.0
1018,1018,1018,2015,Rosemary: The Hidden Kennedy Daughter,['Kate Clifford Larson'],History & Biography,0,0.016666666666666666,0.04,0.3,0.48,0.16333333333333333,3.733333333333333,3.81,19866.0,2419.0,https://www.goodreads.com/book/show/23719479-rosemary?from_choice=true,56.0,0547250258,10.0,0.7542606371252204,1.0,4.0
1019,1019,1019,2015,Nagasaki: Life After Nuclear War,['Susan Southard'],History & Biography,0,0.0033444816053511705,0.010033444816053512,0.14381270903010032,0.4280936454849498,0.4147157190635452,4.240802675585283,4.26,1357.0,268.0,https://www.goodreads.com/book/show/23399020-nagasaki?from_choice=true,126.0,0670025623,0.0,inf,inf,0.0
1020,1020,1020,2015,"The Quartet: Orchestrating the Second American Revolution, 1783-1789",['Joseph J. Ellis'],History & Biography,0,0.0,0.02348993288590604,0.1812080536912752,0.4328859060402685,0.3624161073825503,4.134228187919463,3.94,120279.0,5817.0,https://www.goodreads.com/book/show/22889768-the-quartet?from_choice=true,203.0,0385353405,18.0,0.8819108702178214,6.0,4.0
1021,1021,1021,2015,The Wright Brothers,['David McCullough'],History & Biography,0,0.010067114093959731,0.006711409395973154,0.07718120805369127,0.4093959731543624,0.4966442953020134,4.375838926174497,4.08,695695.0,31246.0,https://www.goodreads.com/book/show/22609391-the-wright-brothers?from_choice=true,210.0,1476728747,0.0,inf,inf,0.0
1022,1022,1022,2015,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley,['Charlotte Gordon'],History & Biography,0,0.006802721088435374,0.010204081632653059,0.061224489795918366,0.3639455782312925,0.5578231292517006,4.45578231292517,3.96,127902.0,4736.0,https://www.goodreads.com/book/show/22294061-romantic-outlaws?from_choice=true,217.0,1400068428,0.0,inf,inf,0.0
1023,1023,1023,2015,The Oregon Trail: A New American Journey,"['Rinker Buck', 'Michael Gellatly']",History & Biography,0,0.02711864406779661,0.06440677966101695,0.2338983050847457,0.4101694915254237,0.2644067796610169,3.820338983050848,3.88,10162.0,1769.0,https://www.goodreads.com/book/show/23492799-the-oregon-trail?from_choice=true,154.0,1451659164,0.0,inf,inf,0.0
1024,1024,1024,2015,When Books Went to War: The Stories that Helped Us Win World War II,['Molly Guptill Manning'],History & Biography,0,0.0,0.06354515050167224,0.21739130434782608,0.4682274247491639,0.2508361204013378,3.9063545150501673,3.88,5058.0,1191.0,https://www.goodreads.com/book/show/22715829-when-books-went-to-war?from_choice=true,364.0,0544535022,1.0,10.0,10.0,1.0
1025,1025,1025,2015,Lafayette in the Somewhat United States,['Sarah Vowell'],History & Biography,0,0.003367003367003368,0.010101010101010102,0.202020202020202,0.5555555555555556,0.2289562289562289,3.996632996632997,3.83,137473.0,13825.0,https://www.goodreads.com/book/show/24602886-lafayette-in-the-somewhat-united-states?from_choice=true,42.0,1594631743,3.0,7.333333333333332,7.0,3.0
1026,1026,1026,2015,Legend: The Incredible Story of Green Beret Sergeant Roy Benavidez's Heroic Mission to Rescue a Special Forces Team Caught Behind Enemy Lines,['Eric Blehm'],History & Biography,0,0.017985611510791366,0.014388489208633094,0.10431654676258993,0.3633093525179856,0.5,4.31294964028777,4.36,25879.0,2481.0,https://www.goodreads.com/book/show/22856189-legend?from_choice=true,217.0,0804139512,0.0,inf,inf,0.0
1027,1027,1027,2015,"The Witches: Salem, 1692",['Stacy Schiff'],History & Biography,0,0.08041958041958043,0.17132867132867133,0.34265734265734266,0.2902097902097902,0.1153846153846154,3.1888111888111887,3.6,107377.0,7837.0,https://www.goodreads.com/book/show/24819449-the-witches?from_choice=true,35.0,0316200603,0.0,inf,inf,0.0
1028,1028,1028,2015,"The Dead Duke, His Secret Wife, and the Missing Corpse: An Extraordinary Edwardian Case of Deception and Intrigue",['Piu Marie Eatwell'],History & Biography,0,0.060810810810810814,0.0945945945945946,0.3277027027027027,0.33783783783783783,0.17905405405405406,3.47972972972973,3.49,2784.0,482.0,https://www.goodreads.com/book/show/25622302-the-dead-duke-his-secret-wife-and-the-missing-corpse?from_choice=true,57.0,1631491237,0.0,inf,inf,0.0
1029,1029,1029,2015,"A Kim Jong-Il Production: The Extraordinary True Story of a Kidnapped Filmmaker, His Star Actress, and a Young Dictator's Rise to Power",['Paul Fischer'],History & Biography,0,0.016778523489932886,0.0302013422818792,0.1610738255033557,0.4530201342281879,0.3389261744966443,4.067114093959732,4.16,4213.0,566.0,https://www.goodreads.com/book/show/22537682-a-kim-jong-il-production?from_choice=true,301.0,1250054265,0.0,inf,inf,0.0
1030,1030,1030,2015,Dead Wake: The Last Crossing of the Lusitania,['Erik Larson'],History & Biography,1,0.0,0.006688963210702341,0.12709030100334448,0.4849498327759197,0.3812709030100335,4.240802675585283,3.96,784892.0,62738.0,https://www.goodreads.com/book/show/22551730-dead-wake?from_choice=true,273.0,0307408868,0.0,inf,inf,0.0
1031,1031,1031,2015,The Residence: Inside the Private World of the White House,['Kate Andersen Brower'],History & Biography,0,0.006734006734006736,0.057239057239057235,0.2457912457912457,0.4478114478114478,0.2424242424242425,3.8619528619528616,3.75,23079.0,3104.0,https://www.goodreads.com/book/show/22693222-the-residence?from_choice=true,238.0,0062305190,2.0,6.0,3.0,1.0
