year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews
2015,You're Never Weird on the Internet (Almost),"['Felicia Day', 'Joss Whedon']",Humor,0,1,1,20,108,169,4.481605351170568,4.07,452472,23961
2015,"We Should Hang Out Sometime: Embarrassingly, a True Story",['Josh Sundquist'],Humor,0,10,29,80,122,72,3.693290734824281,3.85,16626,2838
2015,Silver Screen Fiend: Learning About Life from an Addiction to Film,['Patton Oswalt'],Humor,0,3,17,93,130,55,3.728187919463087,4.06,122309,13190
2015,Furiously Happy: A Funny Book About Horrible Things,['Jenny  Lawson'],Humor,0,0,10,38,105,145,4.291946308724833,3.91,259648,29826
2015,Dirty Pretty Things,['Michael Faudet'],Poetry,0,11,25,42,75,147,4.073333333333333,3.77,12487,1197
2015,Pop Sonnets: Shakespearean Spins on Your Favorite Songs,['Erik Didriksen'],Poetry,0,0,7,39,116,98,4.173076923076923,4.16,936,267
2015,Memories,['Lang Leav'],Poetry,0,3,12,34,81,169,4.34113712374582,3.98,98320,8319
2015,Catalog of Unabashed Gratitude,['Ross Gay'],Poetry,0,1,8,16,41,74,4.2785714285714285,4.27,3558,587
2015,I Wrote This for You and Only You,"['pleasefindthis', 'Jon Ellis', 'Iain S. Thomas']",Poetry,0,3,10,36,89,161,4.321070234113712,4.13,25544,2319
2015,How to Be Drawn,['Terrance Hayes'],Poetry,0,5,3,24,68,88,4.2287234042553195,4.17,6012,683
2015,Mouthful of Forevers,['Clementine von Radics'],Poetry,0,3,7,34,89,165,4.3624161073825505,4.08,6944,696
2015,Naked Human,['Christopher Poindexter'],Poetry,0,3,6,16,33,129,4.491978609625669,4.2,1091,95
2015,All the Words Are Yours: Haiku on Love,['Tyler Knott Gregson'],Poetry,0,2,7,19,47,119,4.412371134020619,4.22,11989,1156
2015,Dark Sparkler,"['Amber Tamblyn', 'Diane di Prima']",Poetry,0,3,15,71,108,100,3.9663299663299663,3.94,6897,544
2015,War of the Foxes,['Richard Siken'],Poetry,0,4,10,43,115,128,4.176666666666667,4.28,19043,1353
2015,Pansy,['Andrea Gibson'],Poetry,0,1,1,7,37,163,4.722488038277512,4.38,9877,1082
2015,What About This: Collected Poems of Frank Stanford,['Frank Stanford'],Poetry,0,0,2,5,17,52,4.565789473684211,4.53,1493,137
2015,The Robot Scientist's Daughter,['Jeannine Hall Gailey'],Poetry,0,1,0,3,9,24,4.486486486486487,4.21,783,146
2015,The Dogs I Have Kissed,['Trista Mateer'],Poetry,1,2,9,22,27,55,4.078260869565217,3.89,6263,1247
2015,A Head Full of Ghosts,['Paul Tremblay'],Horror,0,2,9,61,117,111,4.086666666666667,3.63,79789,12965
2015,The Night Sister,['Jennifer  McMahon'],Horror,0,1,22,63,151,61,3.835570469798658,3.69,133470,18135
2015,Rolling in the Deep,['Mira Grant'],Horror,0,2,6,43,120,129,4.226666666666667,3.94,158206,20114
2015,Twisted,['Andrew E. Kaufman'],Horror,0,6,19,56,93,124,4.040268456375839,3.77,22853,2256
2015,Blood Infernal,"['James Rollins', 'Rebecca Cantrell']",Horror,0,2,10,43,125,120,4.17,4.08,509255,26082
2015,The Last American Vampire,['Seth Grahame-Smith'],Horror,0,5,13,66,114,100,3.976510067114094,3.53,271554,27932
2015,The Ice Twins,['S.K. Tremayne'],Horror,0,5,22,62,107,102,3.936241610738255,3.65,36630,4790
2015,Abomination,['Gary Whitta'],Horror,0,7,25,63,110,92,3.8585858585858586,3.85,8547,1520
2015,Saint Odd,['Dean Koontz'],Horror,1,6,7,53,120,113,4.093645484949833,3.93,2284954,91049
2015,The Deep,['Nick Cutter'],Horror,0,11,33,86,104,62,3.5844594594594597,3.64,35591,6501
2015,Extinction Horizon,['Nicholas Sansbury Smith'],Horror,0,6,13,37,109,135,4.18,4.13,48923,5059
2015,Suicide Forest,['Jeremy Bates'],Horror,0,14,17,59,123,85,3.8322147651006713,3.74,17379,2011
2015,The Annihilation Score,['Charles Stross'],Horror,0,3,17,75,148,55,3.7885906040268456,3.9,220925,14620
2015,Alice,['Christina Henry'],Horror,0,6,19,54,117,102,3.9731543624161074,3.92,71742,9414
2015,Thicker Than Blood,"['Madeline Sheehan', 'Claire C. Riley']",Horror,0,5,3,33,76,173,4.410344827586207,4.19,127481,12364
2015,An Ember in the Ashes,['Sabaa Tahir'],Young Adult Fantasy,0,5,11,31,88,154,4.29757785467128,4.28,266091,36115
2015,Queen of Shadows,['Sarah J. Maas'],Young Adult Fantasy,1,4,7,17,49,221,4.597315436241611,4.4,2692049,275178
2015,Carry On,"['Rainbow Rowell', 'Jim Tierney', 'Olga Grlic']",Young Adult Fantasy,0,4,8,48,103,130,4.184300341296928,4.03,1856743,193194
2015,Winter,['Marissa Meyer'],Young Adult Fantasy,0,2,2,20,80,191,4.545762711864406,4.23,1671666,184711
2015,The Heir,['Kiera Cass'],Young Adult Fantasy,0,8,15,76,102,85,3.8426573426573425,4.05,2022131,146033
2015,Uprooted,['Naomi Novik'],Young Adult Fantasy,0,4,9,25,80,176,4.41156462585034,4.04,460428,48395
2015,Six of Crows,['Leigh Bardugo'],Young Adult Fantasy,0,0,1,13,72,194,4.639285714285714,4.22,1044221,143448
2015,A Court of Thorns and Roses,['Sarah J. Maas'],Young Adult Fantasy,0,4,9,36,70,177,4.375,4.4,2692049,275178
2015,The Winner's Crime,['Marie Rutkoski'],Young Adult Fantasy,0,0,4,37,102,152,4.36271186440678,4.08,189895,26617
2015,The Ruby Circle,['Richelle Mead'],Young Adult Fantasy,0,4,4,36,100,154,4.328859060402684,4.26,2893932,137154
2015,The Wrath and the Dawn,['Renée Ahdieh'],Young Adult Fantasy,0,7,13,33,80,159,4.27054794520548,4.03,224632,37855
2015,Dead of Winter,['Kresley Cole'],Young Adult Fantasy,0,5,14,35,90,147,4.237113402061856,4.28,812184,45081
2015,The Darkest Part of the Forest,['Holly Black'],Young Adult Fantasy,0,5,15,45,115,112,4.075342465753424,3.96,1046907,111448
2015,End of Days,['Susan Ee'],Young Adult Fantasy,0,4,16,69,83,115,4.006968641114983,4.16,288293,29978
2015,Gathering Darkness,['Morgan Rhodes'],Young Adult Fantasy,0,4,4,32,117,141,4.298657718120805,4.07,144393,20853
2015,Strands of Sorrow,['John Ringo'],Science Fiction,0,1,7,32,112,148,4.33,4.1,179774,5650
2015,The End of All Things,['John Scalzi'],Science Fiction,0,0,5,79,152,64,3.9166666666666665,4.03,670966,54300
2015,Nemesis Games,['James S.A. Corey'],Science Fiction,0,1,2,31,122,144,4.3533333333333335,4.24,533078,33985
2015,Angles of Attack,['Marko Kloos'],Science Fiction,0,0,9,69,147,75,3.96,4.11,77265,4197
2015,Warship,['Joshua Dalzelle'],Science Fiction,0,2,11,52,133,102,4.073333333333333,4.22,55616,2034
2015,King of Thieves,['Evan Currie'],Science Fiction,0,3,8,66,115,108,4.056666666666667,4.2,70989,3195
2015,BrainWeb,['Douglas E. Richards'],Science Fiction,0,9,21,43,110,116,4.013377926421405,3.99,74384,5104
2015,The Dark Forest,"['Liu Cixin', 'Joel Martinsen']",Science Fiction,0,1,2,29,84,184,4.493333333333333,4.2,211640,22175
2015,The Fold,['Peter Clines'],Science Fiction,0,3,7,59,139,92,4.033333333333333,3.92,99897,10404
2015,Star Wars: Aftermath,['Chuck Wendig'],Science Fiction,0,23,52,114,81,28,3.1308724832214767,3.72,100027,14637
2015,Armada,['Ernest Cline'],Science Fiction,0,7,45,92,110,42,3.456081081081081,4.19,855054,95417
2015,Seveneves,['Neal Stephenson'],Science Fiction,0,3,12,56,125,101,4.040404040404041,4.05,757057,47904
2015,The Water Knife,['Paolo Bacigalupi'],Science Fiction,0,4,12,62,146,72,3.9121621621621623,3.78,169161,19733
2015,The Heart Goes Last,['Margaret Atwood'],Science Fiction,0,4,40,105,107,37,3.453924914675768,4.02,2315094,147297
2015,Golden Son,['Pierce Brown'],Science Fiction,1,1,3,12,64,187,4.621722846441948,4.36,499659,49590
2015,Beyond the Kingdoms,"['Chris Colfer', 'Brandon Dorman']",Middle Grade & Children's,0,3,3,29,70,189,4.493197278911564,4.34,221312,18532
2015,George,['Alex Gino'],Middle Grade & Children's,0,3,7,52,118,116,4.138513513513513,4.04,27628,5708
2015,The Isle of the Lost,['Melissa de la Cruz'],Middle Grade & Children's,0,9,22,110,97,58,3.5844594594594597,3.82,616419,33563
2015,The Sword of Summer,['Rick Riordan'],Middle Grade & Children's,1,0,2,40,96,136,4.335766423357664,4.32,7600164,302504
2015,The Last Ever After,['Soman Chainani'],Middle Grade & Children's,0,5,8,33,71,178,4.386440677966101,4.08,114253,13943
2015,A Handful of Stars,['Cynthia Lord'],Middle Grade & Children's,0,2,0,30,140,126,4.302013422818792,3.97,72611,7374
2015,The War That Saved My Life,['Kimberly Brubaker Bradley'],Middle Grade & Children's,0,1,3,18,84,190,4.550675675675675,4.42,74630,11982
2015,Fish in a Tree,['Lynda Mullaly Hunt'],Middle Grade & Children's,0,1,2,11,80,206,4.626666666666667,4.3,61843,8190
2015,Echo,['Pam Muñoz Ryan'],Middle Grade & Children's,0,0,1,18,88,188,4.569491525423729,4.08,125755,15951
2015,The Penderwicks in Spring,['Jeanne Birdsall'],Middle Grade & Children's,0,1,3,16,95,179,4.523809523809524,4.21,85397,9787
2015,The Evertree,['Marie Lu'],Middle Grade & Children's,0,5,6,42,80,160,4.310580204778157,4.19,1074454,111993
2015,The Marvels,['Brian Selznick'],Middle Grade & Children's,0,2,11,24,114,144,4.311864406779661,4.06,406990,35532
2015,Rogue Knight,['Brandon Mull'],Middle Grade & Children's,0,0,8,49,117,123,4.1952861952861955,4.23,637032,37664
2015,The Copper Gauntlet,"['Holly Black', 'Cassandra Clare']",Middle Grade & Children's,0,7,8,55,117,110,4.0606060606060606,4.26,6293456,352166
2015,Crenshaw,['Katherine Applegate'],Middle Grade & Children's,0,0,5,47,114,130,4.246621621621622,3.98,434150,33855
2015,Pioneer Girl: The Annotated Autobiography,"['Laura Ingalls Wilder', 'Pamela Smith Hill']",History & Biography,0,3,5,45,103,138,4.2517006802721085,4.19,1092944,23988
2015,Ashley's War: The Untold Story of a Team of Women Soldiers on the Special Ops Battlefield,['Gayle Tzemach Lemmon'],History & Biography,0,1,3,31,115,149,4.364548494983278,3.83,17810,2775
2015,Rosemary: The Hidden Kennedy Daughter,['Kate Clifford Larson'],History & Biography,0,5,12,90,144,49,3.7333333333333334,3.81,19866,2419
2015,Nagasaki: Life After Nuclear War,['Susan Southard'],History & Biography,0,1,3,43,128,124,4.240802675585284,4.26,1357,268
2015,"The Quartet: Orchestrating the Second American Revolution, 1783-1789",['Joseph J. Ellis'],History & Biography,0,0,7,54,129,108,4.134228187919463,3.94,120279,5817
2015,The Wright Brothers,['David McCullough'],History & Biography,0,3,2,23,122,148,4.375838926174497,4.08,695695,31246
2015,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley,['Charlotte Gordon'],History & Biography,0,2,3,18,107,164,4.45578231292517,3.96,127902,4736
2015,The Oregon Trail: A New American Journey,"['Rinker Buck', 'Michael Gellatly']",History & Biography,0,8,19,69,121,78,3.8203389830508474,3.88,10162,1769
2015,When Books Went to War: The Stories that Helped Us Win World War II,['Molly Guptill Manning'],History & Biography,0,0,19,65,140,75,3.9063545150501673,3.88,5058,1191
2015,Lafayette in the Somewhat United States,['Sarah Vowell'],History & Biography,0,1,3,60,165,68,3.9966329966329965,3.83,137473,13825
2015,Legend: The Incredible Story of Green Beret Sergeant Roy Benavidez's Heroic Mission to Rescue a Special Forces Team Caught Behind Enemy Lines,['Eric Blehm'],History & Biography,0,5,4,29,101,139,4.31294964028777,4.36,25879,2481
2015,"The Witches: Salem, 1692",['Stacy Schiff'],History & Biography,0,23,49,98,83,33,3.1888111888111887,3.6,107377,7837
2015,"The Dead Duke, His Secret Wife, and the Missing Corpse: An Extraordinary Edwardian Case of Deception and Intrigue",['Piu Marie Eatwell'],History & Biography,0,18,28,97,100,53,3.47972972972973,3.49,2784,482
2015,"A Kim Jong-Il Production: The Extraordinary True Story of a Kidnapped Filmmaker, His Star Actress, and a Young Dictator's Rise to Power",['Paul Fischer'],History & Biography,0,5,9,48,135,101,4.067114093959732,4.16,4213,566
2015,Dead Wake: The Last Crossing of the Lusitania,['Erik Larson'],History & Biography,1,0,2,38,145,114,4.240802675585284,3.96,784892,62738
2015,The Crossroads of Should and Must: Find and Follow Your Passion,['Elle Luna'],Nonfiction,0,1,9,37,111,142,4.28,4.0,8499,831
2015,For the Love: Fighting for Grace in a World of Impossible Standards,['Jen Hatmaker'],Nonfiction,0,0,4,28,96,172,4.453333333333333,4.12,66187,6184
2015,Rising Strong,['Brené Brown'],Nonfiction,0,3,8,30,109,150,4.316666666666666,4.21,363365,28418
2015,Chasing the Scream: The First and Last Days of the War on Drugs,['Johann Hari'],Nonfiction,0,1,3,21,91,179,4.505084745762712,4.38,21720,2974
2015,When to Rob a Bank,"['Steven D. Levitt', 'Stephen J. Dubner']",Nonfiction,0,5,29,111,100,55,3.57,3.95,812351,24096
2015,Modern Romance,"['Aziz Ansari', 'Eric Klinenberg']",Nonfiction,1,2,8,71,164,54,3.869565217391304,3.82,153839,13182
2015,Work Rules!: Insights from Inside Google That Will Transform How You Live and Lead,['Laszlo Bock'],Nonfiction,0,4,16,54,109,113,4.050675675675675,4.17,10185,824
2015,Better Than Before: Mastering the Habits of Our Everyday Lives,['Gretchen Rubin'],Nonfiction,0,0,4,59,127,107,4.134680134680135,3.65,194257,20119
2015,Ghettoside: A True Story of Murder in America,['Jill Leovy'],Nonfiction,0,8,15,52,122,103,3.99,4.11,14396,1804
2015,"Pirate Hunters: Treasure, Obsession, and the Search for a Legendary Pirate Ship",['Robert Kurson'],Nonfiction,0,2,5,59,130,99,4.081355932203389,4.24,38734,4497
2015,The Unspeakable: And Other Subjects of Discussion,['Meghan Daum'],Nonfiction,0,3,17,84,100,95,3.8929765886287626,3.64,18545,2668
2015,Big Magic: Creative Living Beyond Fear,['Elizabeth Gilbert'],Nonfiction,0,4,4,12,19,52,4.21978021978022,3.6,1702590,88007
2015,Humans of New York: Stories,['Brandon Stanton'],Nonfiction,0,1,3,14,67,215,4.64,4.49,32387,3006
2015,Missoula: Rape and the Justice System in a College Town,['Jon Krakauer'],Nonfiction,0,4,10,49,143,94,4.043333333333333,4.03,1419312,54094
2015,H Is for Hawk,['Helen Macdonald'],Nonfiction,0,1,7,43,132,142,4.252307692307692,3.73,52281,7673
2015,Trigger Warning: Short Fictions and Disturbances,['Neil Gaiman'],Fantasy,1,3,7,57,138,94,4.046822742474917,4.13,5566686,334565
2015,Yield the Night,['Annette Marie'],Fantasy,0,2,1,31,95,169,4.436241610738255,4.33,78973,7235
2015,Vision in Silver,['Anne Bishop'],Fantasy,0,0,4,29,106,159,4.409395973154362,4.23,368873,24610
2015,Boundary Crossed,['Melissa F. Olson'],Fantasy,0,0,9,59,135,96,4.063545150501672,4.09,54121,4109
2015,The Invasion of the Tearling,['Erika Johansen'],Fantasy,0,4,12,42,128,110,4.108108108108108,3.99,148205,18846
2015,Recurve,['Shannon Mayer'],Fantasy,0,1,22,55,96,126,4.08,4.21,213167,13087
2015,The Autumn Republic,['Brian  McClellan'],Fantasy,0,0,2,17,115,166,4.483333333333333,4.26,118788,7365
2015,The Skull Throne,['Peter V. Brett'],Fantasy,0,3,10,53,130,104,4.073333333333333,4.21,298784,13772
2015,Fool's Quest,['Robin Hobb'],Fantasy,0,0,2,21,91,184,4.533557046979865,4.19,1116615,43623
2015,The Aeronaut's Windlass,['Jim Butcher'],Fantasy,0,5,6,34,106,148,4.290969899665551,4.26,2285756,93835
2015,Shadows of Self,['Brandon Sanderson'],Fantasy,0,0,1,39,133,127,4.286666666666667,4.39,2994920,196781
2015,A Darker Shade of Magic,"['V.E. Schwab', 'Victoria Schwab']",Fantasy,0,0,7,26,79,178,4.475862068965517,4.2,434844,66924
2015,Burned,['Karen Marie Moning'],Fantasy,0,5,14,44,122,107,4.068493150684931,4.24,902874,56099
2015,The Fifth Season,['N.K. Jemisin'],Fantasy,0,3,5,24,72,194,4.506711409395973,4.18,350231,38158
2015,The Buried Giant,['Kazuo Ishiguro'],Fantasy,0,5,54,89,107,42,3.4276094276094278,3.84,751279,58925
2015,Pretty Girls,['Karin Slaughter'],Mystery & Thriller,0,1,10,49,122,117,4.150501672240803,4.07,843962,59566
2015,Lamentation,['C.J. Sansom'],Mystery & Thriller,0,0,6,21,104,169,4.453333333333333,4.19,147066,10878
2015,The Stranger,['Harlan Coben'],Mystery & Thriller,0,3,12,77,128,80,3.9,3.99,1074634,71248
2015,The Escape,['David Baldacci'],Mystery & Thriller,0,0,3,44,151,100,4.167785234899329,4.07,1613476,90162
2015,As Chimney Sweepers Come to Dust,['Alan Bradley'],Mystery & Thriller,0,1,6,69,136,87,4.010033444816053,3.96,374902,45272
2015,Gathering Prey,['John Sandford'],Mystery & Thriller,0,0,5,47,134,112,4.184563758389261,4.16,873739,43751
2015,The Nature of the Beast,['Louise Penny'],Mystery & Thriller,0,2,6,23,130,135,4.3175675675675675,4.18,681353,67658
2015,Mr. Kiss and Tell,"['Rob Thomas', 'Jennifer Graham']",Mystery & Thriller,0,1,3,41,141,111,4.205387205387205,3.97,63133,7456
2015,The Girl on the Train,['Paula Hawkins'],Mystery & Thriller,1,16,25,44,71,34,3.431578947368421,3.87,2048129,127574
2015,Career of Evil,"['Robert Galbraith', 'J.K. Rowling']",Mystery & Thriller,0,1,3,18,126,152,4.416666666666667,4.45,23046009,552409
2015,Die Again,['Tess Gerritsen'],Mystery & Thriller,0,2,5,40,138,113,4.191275167785235,4.06,657471,34924
2015,Marrow,['Tarryn Fisher'],Mystery & Thriller,0,0,8,50,107,116,4.177935943060498,4.09,333713,46414
2015,The Cartel,['Don Winslow'],Mystery & Thriller,0,0,9,28,102,160,4.381270903010034,4.13,118426,11361
2015,Finders Keepers,['Stephen King'],Mystery & Thriller,0,1,6,55,149,87,4.057046979865772,4.03,13150017,503034
2015,The Girl in the Spider's Web,"['David Lagercrantz', 'Stieg Larsson', 'George Goulding']",Mystery & Thriller,0,5,22,87,134,43,3.6460481099656357,4.15,3947029,146403
2015,In the Unlikely Event,['Judy Blume'],Historical Fiction,0,5,23,84,135,50,3.68013468013468,3.87,825694,35054
2015,At the Water's Edge,['Sara Gruen'],Historical Fiction,0,6,35,94,110,51,3.5574324324324325,4.04,1391246,71664
2015,A God in Ruins,"['Kate Atkinson', 'Khánh Vân']",Historical Fiction,0,1,14,56,114,109,4.074829931972789,3.81,498599,55144
2015,The Bookseller,['Cynthia Swanson'],Historical Fiction,0,5,20,77,115,80,3.824915824915825,3.68,21071,3090
2015,The Lake House,['Kate Morton'],Historical Fiction,0,0,8,42,104,145,4.290969899665551,4.03,603998,64735
2015,Girl Waits with Gun,['Amy  Stewart'],Historical Fiction,0,3,9,68,144,73,3.925925925925926,3.82,60771,9722
2015,The Nightingale,['Kristin Hannah'],Historical Fiction,1,0,3,5,45,245,4.785234899328859,4.27,1624504,150043
2015,The Gilded Hour,['Sara Donati'],Historical Fiction,0,5,9,23,128,131,4.253378378378378,4.21,102980,6392
2015,The Boston Girl,['Anita Diamant'],Historical Fiction,0,3,23,83,135,53,3.7138047138047137,4.09,599122,31212
2015,Mademoiselle Chanel,['C.W. Gortner'],Historical Fiction,0,5,13,41,121,119,4.1237458193979935,3.98,46700,4858
2015,Secrets of a Charmed Life,['Susan Meissner'],Historical Fiction,0,2,11,41,110,134,4.218120805369128,4.05,126454,17104
2015,Letters to the Lost,['Iona Grey'],Historical Fiction,0,1,5,46,105,140,4.2727272727272725,4.17,8307,1393
2015,A Desperate Fortune,['Susanna Kearsley'],Historical Fiction,0,2,8,52,121,113,4.131756756756757,4.0,195696,22052
2015,Circling the Sun,['Paula McLain'],Historical Fiction,0,2,13,64,118,100,4.013468013468014,3.82,339334,31566
2015,The Architect's Apprentice,['Elif Shafak'],Historical Fiction,0,6,33,88,109,63,3.6354515050167224,3.98,210051,25997
2015,Girl at War,['Sara Nović'],Debut Goodreads Author,0,3,6,50,134,104,4.111111111111111,4.0,22557,2659
2015,Serafina and the Black Cloak,['Robert  Beatty'],Debut Goodreads Author,0,4,12,53,102,125,4.121621621621622,4.07,37637,6121
2015,The Strongest Steel,['Scarlett Cole'],Debut Goodreads Author,0,1,4,31,141,117,4.255102040816326,4.08,24692,3816
2015,Luckiest Girl Alive,['Jessica Knoll'],Debut Goodreads Author,0,17,27,103,98,52,3.474747474747475,3.44,145021,13723
2015,The Fishermen,['Chigozie Obioma'],Debut Goodreads Author,0,1,20,64,144,69,3.87248322147651,3.82,14569,2207
2015,Red Queen,['Victoria Aveyard'],Debut Goodreads Author,1,6,26,50,111,93,3.9055944055944054,3.99,844039,78860
2015,My Heart and Other Black Holes,['Jasmine Warga'],Debut Goodreads Author,0,3,10,60,103,120,4.10472972972973,4.02,43212,6282
2015,An Ember in the Ashes,['Sabaa Tahir'],Debut Goodreads Author,0,5,11,31,88,154,4.29757785467128,4.28,266091,36115
2015,Orhan's Inheritance,['Aline Ohanesian'],Debut Goodreads Author,0,6,5,57,138,90,4.016891891891892,3.93,7098,992
2015,Three Simple Rules,['Nikki Sloane'],Debut Goodreads Author,0,0,7,37,120,134,4.278523489932886,4.1,28593,4695
2015,The Library at Mount Char,['Scott  Hawkins'],Debut Goodreads Author,0,9,18,45,120,100,3.9726027397260273,4.09,27648,5157
2015,Made You Up,['Francesca Zappia'],Debut Goodreads Author,0,3,16,26,108,140,4.249146757679181,4.17,59242,12078
2015,Simon vs. the Homo Sapiens Agenda,['Becky Albertalli'],Debut Goodreads Author,0,1,4,19,66,208,4.597315436241611,4.18,373331,55737
2015,The Mason List,['S.D. Hendrickson'],Debut Goodreads Author,0,3,4,40,110,143,4.286666666666667,4.19,12247,1881
